,scrapping_date,review_rating,reviewer_name,review_date,review_title,review_content
206,2022-11-06 17:04:28.877400,5/5 Excellent,Elaine,"Feb 24, 2020",,
207,2022-11-06 17:04:28.891368,5/5 Excellent,Verified traveler,"Feb 22, 2020",,Great hotel.excellent staff great location they upgraded my room.
208,2022-11-06 17:04:28.905695,5/5 Excellent,"PJ, Chicago","Feb 12, 2020",,Everyone was very attentive to our needs. The front desk associate gladly took a picture of my girlfriend and I before our nice evening out on the town. Close to so many bars/restaurants as well.
209,2022-11-06 17:04:29.075698,5/5 Excellent,Verified traveler,"Feb 12, 2020",,
210,2022-11-06 17:04:29.134632,5/5 Excellent,Verified traveler,"Mar 17, 2020",,
211,2022-11-06 17:04:29.157839,3/5 Okay,Rebecca,"Mar 16, 2020","No working fireplace, stain on bathroom blind",Fireplace not working. Very expensive room. Stain on blinds in bathroom by tub. Not worth the price of over $700 one night
212,2022-11-06 17:04:29.495113,5/5 Excellent,Verified traveler,"Mar 13, 2020",,"Very friendly staff!  Attentive & genuine!  Clean rooms, excellent service!  Great location!  Definitely plan to return."
213,2022-11-06 17:04:29.520859,5/5 Excellent,"Sarah, Portage","Mar 13, 2020",,White glove service by friendly staff. Beautiful facility in the best location.
214,2022-11-06 17:04:29.541562,3/5 Okay,Verified traveler,"Mar 1, 2020",,
215,2022-11-06 17:04:29.558819,5/5 Excellent,Roxana,"Feb 26, 2020",,Awesome service and very comfortable accommodations!
216,2022-11-06 17:04:29.573717,5/5 Excellent,Elaine,"Feb 24, 2020",,
217,2022-11-06 17:04:29.585785,5/5 Excellent,Verified traveler,"Feb 22, 2020",,Great hotel.excellent staff great location they upgraded my room.
218,2022-11-06 17:04:29.598013,5/5 Excellent,"PJ, Chicago","Feb 12, 2020",,Everyone was very attentive to our needs. The front desk associate gladly took a picture of my girlfriend and I before our nice evening out on the town. Close to so many bars/restaurants as well.
219,2022-11-06 17:04:29.610711,5/5 Excellent,Verified traveler,"Feb 12, 2020",,
220,2022-11-06 17:04:29.622811,5/5 Excellent,Verified traveler,"Mar 17, 2020",,
221,2022-11-06 17:04:29.635191,3/5 Okay,Rebecca,"Mar 16, 2020","No working fireplace, stain on bathroom blind",Fireplace not working. Very expensive room. Stain on blinds in bathroom by tub. Not worth the price of over $700 one night
222,2022-11-06 17:04:29.648035,5/5 Excellent,Verified traveler,"Mar 13, 2020",,"Very friendly staff!  Attentive & genuine!  Clean rooms, excellent service!  Great location!  Definitely plan to return."
223,2022-11-06 17:04:29.662698,5/5 Excellent,"Sarah, Portage","Mar 13, 2020",,White glove service by friendly staff. Beautiful facility in the best location.
224,2022-11-06 17:04:29.675707,3/5 Okay,Verified traveler,"Mar 1, 2020",,
225,2022-11-06 17:04:29.688506,5/5 Excellent,Roxana,"Feb 26, 2020",,Awesome service and very comfortable accommodations!
226,2022-11-06 17:04:29.700755,5/5 Excellent,Elaine,"Feb 24, 2020",,
227,2022-11-06 17:04:29.712962,5/5 Excellent,Verified traveler,"Feb 22, 2020",,Great hotel.excellent staff great location they upgraded my room.
228,2022-11-06 17:04:29.725577,5/5 Excellent,"PJ, Chicago","Feb 12, 2020",,Everyone was very attentive to our needs. The front desk associate gladly took a picture of my girlfriend and I before our nice evening out on the town. Close to so many bars/restaurants as well.
229,2022-11-06 17:04:29.738912,5/5 Excellent,Verified traveler,"Feb 12, 2020",,
230,2022-11-06 17:04:29.751911,5/5 Excellent,Verified traveler,"Mar 17, 2020",,
231,2022-11-06 17:04:29.764855,3/5 Okay,Rebecca,"Mar 16, 2020","No working fireplace, stain on bathroom blind",Fireplace not working. Very expensive room. Stain on blinds in bathroom by tub. Not worth the price of over $700 one night
232,2022-11-06 17:04:29.777716,5/5 Excellent,Verified traveler,"Mar 13, 2020",,"Very friendly staff!  Attentive & genuine!  Clean rooms, excellent service!  Great location!  Definitely plan to return."
233,2022-11-06 17:04:29.790301,5/5 Excellent,"Sarah, Portage","Mar 13, 2020",,White glove service by friendly staff. Beautiful facility in the best location.
234,2022-11-06 17:04:29.810005,3/5 Okay,Verified traveler,"Mar 1, 2020",,
235,2022-11-06 17:04:29.832456,5/5 Excellent,Roxana,"Feb 26, 2020",,Awesome service and very comfortable accommodations!
236,2022-11-06 17:04:29.851657,5/5 Excellent,Elaine,"Feb 24, 2020",,
237,2022-11-06 17:04:29.868799,5/5 Excellent,Verified traveler,"Feb 22, 2020",,Great hotel.excellent staff great location they upgraded my room.
238,2022-11-06 17:04:31.571142,5/5 Excellent,"PJ, Chicago","Feb 12, 2020",,Everyone was very attentive to our needs. The front desk associate gladly took a picture of my girlfriend and I before our nice evening out on the town. Close to so many bars/restaurants as well.
239,2022-11-06 17:04:32.462116,5/5 Excellent,Verified traveler,"Feb 12, 2020",,
240,2022-11-06 17:04:32.484057,5/5 Excellent,Verified traveler,"Mar 17, 2020",,
241,2022-11-06 17:04:32.497684,3/5 Okay,Rebecca,"Mar 16, 2020","No working fireplace, stain on bathroom blind",Fireplace not working. Very expensive room. Stain on blinds in bathroom by tub. Not worth the price of over $700 one night
242,2022-11-06 17:04:32.511049,5/5 Excellent,Verified traveler,"Mar 13, 2020",,"Very friendly staff!  Attentive & genuine!  Clean rooms, excellent service!  Great location!  Definitely plan to return."
243,2022-11-06 17:04:32.526683,5/5 Excellent,"Sarah, Portage","Mar 13, 2020",,White glove service by friendly staff. Beautiful facility in the best location.
244,2022-11-06 17:04:32.542927,3/5 Okay,Verified traveler,"Mar 1, 2020",,
245,2022-11-06 17:04:32.567565,5/5 Excellent,Roxana,"Feb 26, 2020",,Awesome service and very comfortable accommodations!
246,2022-11-06 17:04:32.587247,5/5 Excellent,Elaine,"Feb 24, 2020",,
247,2022-11-06 17:04:33.381967,5/5 Excellent,Verified traveler,"Feb 22, 2020",,Great hotel.excellent staff great location they upgraded my room.
248,2022-11-06 17:04:33.413507,5/5 Excellent,"PJ, Chicago","Feb 12, 2020",,Everyone was very attentive to our needs. The front desk associate gladly took a picture of my girlfriend and I before our nice evening out on the town. Close to so many bars/restaurants as well.
249,2022-11-06 17:04:33.429063,5/5 Excellent,Verified traveler,"Feb 12, 2020",,
250,2022-11-06 17:04:33.446165,5/5 Excellent,Verified traveler,"Mar 17, 2020",,
251,2022-11-06 17:04:33.462438,3/5 Okay,Rebecca,"Mar 16, 2020","No working fireplace, stain on bathroom blind",Fireplace not working. Very expensive room. Stain on blinds in bathroom by tub. Not worth the price of over $700 one night
252,2022-11-06 17:04:33.484951,5/5 Excellent,Verified traveler,"Mar 13, 2020",,"Very friendly staff!  Attentive & genuine!  Clean rooms, excellent service!  Great location!  Definitely plan to return."
253,2022-11-06 17:04:33.503543,5/5 Excellent,"Sarah, Portage","Mar 13, 2020",,White glove service by friendly staff. Beautiful facility in the best location.
254,2022-11-06 17:04:33.528639,3/5 Okay,Verified traveler,"Mar 1, 2020",,
255,2022-11-06 17:04:33.547840,5/5 Excellent,Roxana,"Feb 26, 2020",,Awesome service and very comfortable accommodations!
256,2022-11-06 17:04:33.564937,5/5 Excellent,Elaine,"Feb 24, 2020",,
257,2022-11-06 17:04:33.578551,5/5 Excellent,Verified traveler,"Feb 22, 2020",,Great hotel.excellent staff great location they upgraded my room.
258,2022-11-06 17:04:33.592187,5/5 Excellent,"PJ, Chicago","Feb 12, 2020",,Everyone was very attentive to our needs. The front desk associate gladly took a picture of my girlfriend and I before our nice evening out on the town. Close to so many bars/restaurants as well.
259,2022-11-06 17:04:33.608825,5/5 Excellent,Verified traveler,"Feb 12, 2020",,
260,2022-11-06 17:04:33.622251,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
261,2022-11-06 17:04:33.637393,5/5 Excellent,Verified traveler,"Aug 23, 2019",,"Beautiful property in a great location!! Staff was amazing, check in was a breeze!!"
262,2022-11-06 17:04:33.651238,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
263,2022-11-06 17:04:33.664638,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
264,2022-11-06 17:04:33.677974,5/5 Excellent,Andrius,"Aug 19, 2019",Worth it.,"Beautiful hotel, absolutely no complaints."
265,2022-11-06 17:04:33.692525,5/5 Excellent,Verified traveler,"Aug 19, 2019",,
266,2022-11-06 17:04:33.711619,5/5 Excellent,Souren,"Aug 14, 2019",,
267,2022-11-06 17:04:33.725195,5/5 Excellent,Verified traveler,"Aug 12, 2019",,
268,2022-11-06 17:04:33.738106,5/5 Excellent,Verified traveler,"Aug 12, 2019",,"The rooms are very well-appointed, the gym and spa are great.  Generally, the service is terrific, except in the morning at the coffee shop, Petit Margeaux, which was understaffed one day."
269,2022-11-06 17:04:33.751454,4/5 Good,Verified traveler,"Aug 10, 2019",,Our stay was very nice the only thing that was unsettling was the 200$ hold for incidentals and 73$ for parking. Was not propared for 273$ on top off the 400+ for the room.
270,2022-11-06 17:04:33.764960,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
271,2022-11-06 17:04:33.778264,5/5 Excellent,Verified traveler,"Aug 23, 2019",,"Beautiful property in a great location!! Staff was amazing, check in was a breeze!!"
272,2022-11-06 17:04:33.794544,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
273,2022-11-06 17:04:33.808447,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
274,2022-11-06 17:04:33.821551,5/5 Excellent,Andrius,"Aug 19, 2019",Worth it.,"Beautiful hotel, absolutely no complaints."
275,2022-11-06 17:04:33.834188,5/5 Excellent,Verified traveler,"Aug 19, 2019",,
276,2022-11-06 17:04:33.853281,5/5 Excellent,Souren,"Aug 14, 2019",,
277,2022-11-06 17:04:33.866179,5/5 Excellent,Verified traveler,"Aug 12, 2019",,
278,2022-11-06 17:04:33.879020,5/5 Excellent,Verified traveler,"Aug 12, 2019",,"The rooms are very well-appointed, the gym and spa are great.  Generally, the service is terrific, except in the morning at the coffee shop, Petit Margeaux, which was understaffed one day."
279,2022-11-06 17:04:33.905045,4/5 Good,Verified traveler,"Aug 10, 2019",,Our stay was very nice the only thing that was unsettling was the 200$ hold for incidentals and 73$ for parking. Was not propared for 273$ on top off the 400+ for the room.
280,2022-11-06 17:04:33.920448,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
281,2022-11-06 17:04:33.933871,5/5 Excellent,Verified traveler,"Aug 23, 2019",,"Beautiful property in a great location!! Staff was amazing, check in was a breeze!!"
282,2022-11-06 17:04:33.948165,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
283,2022-11-06 17:04:33.961943,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
284,2022-11-06 17:04:33.979286,5/5 Excellent,Andrius,"Aug 19, 2019",Worth it.,"Beautiful hotel, absolutely no complaints."
285,2022-11-06 17:04:33.993091,5/5 Excellent,Verified traveler,"Aug 19, 2019",,
286,2022-11-06 17:04:34.007673,5/5 Excellent,Souren,"Aug 14, 2019",,
287,2022-11-06 17:04:34.024530,5/5 Excellent,Verified traveler,"Aug 12, 2019",,
288,2022-11-06 17:04:34.041253,5/5 Excellent,Verified traveler,"Aug 12, 2019",,"The rooms are very well-appointed, the gym and spa are great.  Generally, the service is terrific, except in the morning at the coffee shop, Petit Margeaux, which was understaffed one day."
289,2022-11-06 17:04:34.057906,4/5 Good,Verified traveler,"Aug 10, 2019",,Our stay was very nice the only thing that was unsettling was the 200$ hold for incidentals and 73$ for parking. Was not propared for 273$ on top off the 400+ for the room.
290,2022-11-06 17:04:34.073704,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
291,2022-11-06 17:04:34.087993,5/5 Excellent,Verified traveler,"Aug 23, 2019",,"Beautiful property in a great location!! Staff was amazing, check in was a breeze!!"
292,2022-11-06 17:04:34.478578,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
293,2022-11-06 17:04:34.502614,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
294,2022-11-06 17:04:34.522670,5/5 Excellent,Andrius,"Aug 19, 2019",Worth it.,"Beautiful hotel, absolutely no complaints."
295,2022-11-06 17:04:34.543904,5/5 Excellent,Verified traveler,"Aug 19, 2019",,
296,2022-11-06 17:04:34.577107,5/5 Excellent,Souren,"Aug 14, 2019",,
297,2022-11-06 17:04:34.592392,5/5 Excellent,Verified traveler,"Aug 12, 2019",,
298,2022-11-06 17:04:34.610143,5/5 Excellent,Verified traveler,"Aug 12, 2019",,"The rooms are very well-appointed, the gym and spa are great.  Generally, the service is terrific, except in the morning at the coffee shop, Petit Margeaux, which was understaffed one day."
299,2022-11-06 17:04:34.631483,4/5 Good,Verified traveler,"Aug 10, 2019",,Our stay was very nice the only thing that was unsettling was the 200$ hold for incidentals and 73$ for parking. Was not propared for 273$ on top off the 400+ for the room.
300,2022-11-06 17:04:34.651425,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
301,2022-11-06 17:04:34.667981,5/5 Excellent,Verified traveler,"Aug 23, 2019",,"Beautiful property in a great location!! Staff was amazing, check in was a breeze!!"
302,2022-11-06 17:04:34.682961,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
303,2022-11-06 17:04:34.701228,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
304,2022-11-06 17:04:34.723413,5/5 Excellent,Andrius,"Aug 19, 2019",Worth it.,"Beautiful hotel, absolutely no complaints."
305,2022-11-06 17:04:34.741817,5/5 Excellent,Verified traveler,"Aug 19, 2019",,
306,2022-11-06 17:04:34.768472,5/5 Excellent,Souren,"Aug 14, 2019",,
307,2022-11-06 17:04:34.793222,5/5 Excellent,Verified traveler,"Aug 12, 2019",,
308,2022-11-06 17:04:34.904565,5/5 Excellent,Verified traveler,"Aug 12, 2019",,"The rooms are very well-appointed, the gym and spa are great.  Generally, the service is terrific, except in the morning at the coffee shop, Petit Margeaux, which was understaffed one day."
309,2022-11-06 17:04:34.927750,4/5 Good,Verified traveler,"Aug 10, 2019",,Our stay was very nice the only thing that was unsettling was the 200$ hold for incidentals and 73$ for parking. Was not propared for 273$ on top off the 400+ for the room.
310,2022-11-06 17:04:34.947296,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
311,2022-11-06 17:04:34.971795,5/5 Excellent,Verified traveler,"Aug 23, 2019",,"Beautiful property in a great location!! Staff was amazing, check in was a breeze!!"
312,2022-11-06 17:04:34.989736,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
313,2022-11-06 17:04:35.004093,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
314,2022-11-06 17:04:35.018308,5/5 Excellent,Andrius,"Aug 19, 2019",Worth it.,"Beautiful hotel, absolutely no complaints."
315,2022-11-06 17:04:35.031852,5/5 Excellent,Verified traveler,"Aug 19, 2019",,
316,2022-11-06 17:04:35.045949,5/5 Excellent,Souren,"Aug 14, 2019",,
317,2022-11-06 17:04:35.059645,5/5 Excellent,Verified traveler,"Aug 12, 2019",,
318,2022-11-06 17:04:35.079855,5/5 Excellent,Verified traveler,"Aug 12, 2019",,"The rooms are very well-appointed, the gym and spa are great.  Generally, the service is terrific, except in the morning at the coffee shop, Petit Margeaux, which was understaffed one day."
319,2022-11-06 17:04:35.097417,4/5 Good,Verified traveler,"Aug 10, 2019",,Our stay was very nice the only thing that was unsettling was the 200$ hold for incidentals and 73$ for parking. Was not propared for 273$ on top off the 400+ for the room.
320,2022-11-06 17:04:35.123843,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
321,2022-11-06 17:04:35.140108,5/5 Excellent,Verified traveler,"Aug 23, 2019",,"Beautiful property in a great location!! Staff was amazing, check in was a breeze!!"
322,2022-11-06 17:04:35.154218,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
323,2022-11-06 17:04:35.168012,5/5 Excellent,Verified traveler,"Aug 23, 2019",,
324,2022-11-06 17:04:35.184837,5/5 Excellent,Andrius,"Aug 19, 2019",Worth it.,"Beautiful hotel, absolutely no complaints."
325,2022-11-06 17:04:35.203338,5/5 Excellent,Verified traveler,"Aug 19, 2019",,
326,2022-11-06 17:04:35.222450,5/5 Excellent,Souren,"Aug 14, 2019",,
327,2022-11-06 17:04:35.246498,5/5 Excellent,Verified traveler,"Aug 12, 2019",,
328,2022-11-06 17:04:35.262136,5/5 Excellent,Verified traveler,"Aug 12, 2019",,"The rooms are very well-appointed, the gym and spa are great.  Generally, the service is terrific, except in the morning at the coffee shop, Petit Margeaux, which was understaffed one day."
329,2022-11-06 17:04:35.281823,4/5 Good,Verified traveler,"Aug 10, 2019",,Our stay was very nice the only thing that was unsettling was the 200$ hold for incidentals and 73$ for parking. Was not propared for 273$ on top off the 400+ for the room.
330,2022-11-06 17:04:35.297664,5/5 Excellent,MELISSA,"Mar 12, 2019",,
331,2022-11-06 17:04:35.311442,5/5 Excellent,Sheree,"Mar 11, 2019",Absolutely awesome👍,It was absolutely wonderful!!!  Would stay there again in a heartbeat!
